,0D,0D,0D,0D,0D,0D,0D,0D,0D,0D,0D,0D,0D,0D,0D,0D,0D,0D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,2D,3D,3D,3D,3D,3D,3D,3D,3D,3D,3D
9,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0.57663,2.18,0.50351,2.18,0.44291,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,24.3397,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0,2.18,0
10,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,6.29E-04,2.2,0.57749,2.2,0.51836,2.2,0.45598,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,25.4161,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0
11,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,6.47E-04,2.22,0.58055,2.22,0.53388,2.22,0.46963,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,26.5654,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0,2.22,0
12,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,6.65E-04,2.24,0.58556,2.24,0.55011,2.24,0.48391,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,27.7944,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0,2.24,0
13,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,6.85E-04,2.26,0.59237,2.26,0.56708,2.26,0.49884,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,29.1106,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0,2.26,0
14,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,7.05E-04,2.28,0.60082,2.28,0.58486,2.28,0.51448,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,30.5224,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0,2.28,0
15,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,7.26E-04,2.3,0.61084,2.3,0.60349,2.3,0.53086,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,32.0393,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0,2.3,0
16,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,7.48E-04,2.32,0.62234,2.32,0.62301,2.32,0.54804,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,33.6721,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0,2.32,0
17,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,7.71E-04,2.34,0.63528,2.34,0.6435,2.34,0.56607,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,35.4327,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0,2.34,0
18,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,7.95E-04,2.36,0.64965,2.36,0.66502,2.36,0.58499,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,37.3348,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0,2.36,0
19,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,2.44811,2.38,8.21E-04,2.38,0.66543,2.38,0.68764,2.38,0.60489,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,39.3942,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0,2.38,0
20,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,2.51675,2.4,8.47E-04,2.4,0.68264,2.4,0.71143,2.4,0.62581,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,41.6284,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0,2.4,0
21,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,2.58831,2.42,8.75E-04,2.42,0.7013,2.42,0.73647,2.42,0.64784,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,44.0579,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0,2.42,0
22,2.44,0,2.44,0,2.44,0,2.44,0,2.44,0,2.44,0,2.44,0,2.44,0,2.44,0,2.44,0,2.44,2.66297,2.44,9.04E-04,2.44,0.72145,2.44,0.76286,2.44,0.67105,2.44,0,2.44,0,2.44,0,2.44,0,2.44,0,2.44,0,2.44,0,2.44,0,2.44,0,2.44,0,2.44,0,2.44,0,2.44,0,2.44,0,2.44,0,2.44,0,2.44,0,2.44,0,2.44,0,2.44,0,2.44,0,2.44,0,2.44,0,2.44,0,2.44,0,2.44,0,2.44,0,2.44,0,2.44,0,2.44,0,2.44,46.706,2.44,0,2.44,0,2.44,0,2.44,0,2.44,0,2.44,0,2.44,0,2.44,0,2.44,0,2.44,0,2.44,0,2.44,0,2.44,0,2.44,0,2.44,3.51784,2.44,6.96852,2.44,0,2.44,0,2.44,0,2.44,0,2.44,0,2.44,0,2.44,0,2.44,0,2.44,0
23,2.46,0,2.46,0,2.46,0,2.46,0,2.46,0,2.46,0,2.46,0,2.46,0,2.46,0,2.46,0,2.46,2.74091,2.46,9.35E-04,2.46,0.74314,2.46,0.79069,2.46,0.69554,2.46,0,2.46,0,2.46,0,2.46,0,2.46,0,2.46,0,2.46,0,2.46,0,2.46,0,2.46,0,2.46,0,2.46,0,2.46,0,2.46,0,2.46,0,2.46,0,2.46,0,2.46,0,2.46,0,2.46,0,2.46,0,2.46,0,2.46,0,2.46,0,2.46,0,2.46,0,2.46,0,2.46,0,2.46,0,2.46,0,2.46,49.5997,2.46,0,2.46,0,2.46,0,2.46,0,2.46,0,2.46,0,2.46,0,2.46,0,2.46,0,2.46,0,2.46,0,2.46,0,2.46,0,2.46,0,2.46,3.61723,2.46,7.16584,2.46,0,2.46,0,2.46,0,2.46,0,2.46,0,2.46,0,2.46,0,2.46,0,2.46,0
24,2.48,0,2.48,0,2.48,0,2.48,0,2.48,0,2.48,0,2.48,0,2.48,0,2.48,0,2.48,0,2.48,2.82232,2.48,9.67E-04,2.48,0.76644,2.48,0.82007,2.48,0.72138,2.48,0,2.48,0,2.48,0,2.48,0,2.48,0,2.48,0,2.48,0,2.48,0,2.48,0,2.48,0,2.48,0,2.48,0,2.48,0,2.48,0,2.48,0,2.48,0,2.48,0,2.48,0,2.48,0,2.48,0,2.48,0,2.48,0,2.48,0,2.48,0,2.48,0,2.48,0,2.48,0,2.48,0,2.48,0,2.48,0,2.48,52.7704,2.48,0,2.48,0,2.48,0,2.48,0,2.48,0,2.48,0,2.48,0,2.48,0,2.48,0,2.48,0,2.48,0,2.48,0,2.48,0,2.48,0,2.48,3.72089,2.48,7.37166,2.48,0,2.48,0,2.48,0,2.48,0,2.48,0,2.48,0,2.48,0,2.48,0,2.48,0
25,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,2.90741,2.5,0.001,2.5,0.79142,2.5,0.85112,2.5,0.7487,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,56.2543,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,3.82907,2.5,7.58647,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0
26,2.52,0,2.52,0,2.52,0,2.52,0,2.52,0,2.52,0,2.52,0,2.52,0,2.52,0,2.52,0,2.52,2.9964,2.52,0.00104,2.52,0.81817,2.52,0.88397,2.52,0.77759,2.52,0,2.52,0,2.52,0,2.52,0,2.52,0,2.52,0,2.52,0,2.52,0,2.52,0,2.52,0,2.52,0,2.52,0,2.52,0,2.52,0,2.52,0,2.52,0,2.52,0,2.52,0,2.52,0,2.52,0,2.52,0,2.52,0,2.52,0,2.52,0,2.52,0,2.52,0,2.52,0,2.52,0,2.52,0,2.52,0,2.52,60.0942,2.52,0,2.52,0,2.52,0,2.52,0,2.52,0,2.52,0,2.52,0,2.52,0,2.52,0,2.52,0,2.52,0,2.52,0,2.52,0,2.52,0,2.52,3.94203,2.52,7.81081,2.52,0,2.52,0,2.52,0,2.52,0,2.52,0,2.52,0,2.52,0,2.52,0,2.52,0
27,2.54,0,2.54,0,2.54,0,2.54,0,2.54,0,2.54,0,2.54,0,2.54,0,2.54,0,2.54,0,2.54,3.08954,2.54,0.00108,2.54,0.8468,2.54,0.91875,2.54,0.80819,2.54,0,2.54,0,2.54,0,2.54,0,2.54,0,2.54,0,2.54,0,2.54,0,2.54,0,2.54,0,2.54,0,2.54,0,2.54,0,2.54,0,2.54,0,2.54,0,2.54,0,2.54,0,2.54,0,2.54,0,2.54,0,2.54,0,2.54,0,2.54,0,2.54,0,2.54,0,2.54,0,2.54,0,2.54,0,2.54,0,2.54,64.34,2.54,0,2.54,0,2.54,0,2.54,0,2.54,0,2.54,0,2.54,0,2.54,0,2.54,0,2.54,0,2.54,0,2.54,0,2.54,0,2.54,0,2.54,4.06007,2.54,8.04524,2.54,0,2.54,0,2.54,0,2.54,0,2.54,0,2.54,0,2.54,0,2.54,0,2.54,0
28,2.56,0,2.56,0,2.56,0,2.56,0,2.56,0,2.56,0,2.56,0,2.56,0,2.56,0,2.56,0,2.56,3.18709,2.56,0.00111,2.56,0.87742,2.56,0.95562,2.56,0.84062,2.56,0,2.56,0,2.56,0,2.56,0,2.56,0,2.56,0,2.56,0,2.56,0,2.56,0,2.56,0,2.56,0,2.56,0,2.56,0,2.56,0,2.56,0,2.56,0,2.56,0,2.56,0,2.56,0,2.56,0,2.56,0,2.56,0,2.56,0,2.56,0,2.56,0,2.56,0,2.56,0,2.56,0,2.56,0,2.56,0,2.56,69.0509,2.56,0,2.56,0,2.56,0,2.56,0,2.56,0,2.56,0,2.56,0,2.56,0,2.56,0,2.56,0,2.56,0,2.56,0,2.56,0,2.56,0,2.56,4.18348,2.56,8.29038,2.56,0,2.56,0,2.56,0,2.56,0,2.56,0,2.56,0,2.56,0,2.56,0,2.56,0
29,2.58,0,2.58,0,2.58,0,2.58,0,2.58,0,2.58,0,2.58,0,2.58,0,2.58,0,2.58,0,2.58,3.28932,2.58,0.00116,2.58,0.91018,2.58,0.99476,2.58,0.87505,2.58,0,2.58,0,2.58,0,2.58,0,2.58,0,2.58,0,2.58,0,2.58,0,2.58,0,2.58,0,2.58,0,2.58,0,2.58,0,2.58,0,2.58,0,2.58,0,2.58,0,2.58,0,2.58,0,2.58,0,2.58,0,2.58,0,2.58,0,2.58,0,2.58,0,2.58,0,2.58,0,2.58,0,2.58,0,2.58,0,2.58,74.2971,2.58,0,2.58,0,2.58,0,2.58,0,2.58,0,2.58,0,2.58,0,2.58,0,2.58,0,2.58,0,2.58,0,2.58,0,2.58,0,2.58,0,2.58,4.31261,2.58,8.54689,2.58,0,2.58,0,2.58,0,2.58,0,2.58,0,2.58,0,2.58,0,2.58,0,2.58,0
30,2.6,0,2.6,0,2.6,0,2.6,0,2.6,0,2.6,0,2.6,0,2.6,0,2.6,0,2.6,0,2.6,3.39656,2.6,0.0012,2.6,0.94523,2.6,1.03635,2.6,0.91163,2.6,0,2.6,0,2.6,0,2.6,0,2.6,0,2.6,0,2.6,0,2.6,0,2.6,0,2.6,0,2.6,0,2.6,0,2.6,0,2.6,0,2.6,0,2.6,0,2.6,0,2.6,0,2.6,0,2.6,0,2.6,0,2.6,0,2.6,0,2.6,0,2.6,0,2.6,0,2.6,0,2.6,0,2.6,0,2.6,0,2.6,80.1626,2.6,0,2.6,0,2.6,0,2.6,0,2.6,0,2.6,0,2.6,0,2.6,0,2.6,0,2.6,0,2.6,0,2.6,0,2.6,0,2.6,0,2.6,4.4478,2.6,8.81548,2.6,0,2.6,0,2.6,0,2.6,0,2.6,0,2.6,0,2.6,0,2.6,0,2.6,0
31,2.62,0,2.62,0,2.62,0,2.62,0,2.62,0,2.62,0,2.62,0,2.62,0,2.62,0,2.62,0,2.62,3.50913,2.62,0.00125,2.62,0.98273,2.62,1.0806,2.62,0.95056,2.62,0,2.62,0,2.62,0,2.62,0,2.62,0,2.62,0,2.62,0,2.62,0,2.62,0,2.62,0,2.62,0,2.62,0,2.62,0,2.62,0,2.62,0,2.62,0,2.62,0,2.62,0,2.62,0,2.62,0,2.62,0,2.62,0,2.62,0,2.62,0,2.62,0,2.62,0,2.62,0,2.62,0,2.62,0,2.62,0,2.62,86.7486,2.62,0,2.62,0,2.62,0,2.62,0,2.62,0,2.62,0,2.62,0,2.62,0,2.62,0,2.62,0,2.62,0,2.62,0,2.62,0,2.62,0,2.62,4.58945,2.62,9.09694,2.62,0,2.62,0,2.62,0,2.62,0,2.62,0,2.62,0,2.62,0,2.62,0,2.62,0
32,2.64,0,2.64,0,2.64,0,2.64,0,2.64,0,2.64,0,2.64,0,2.64,0,2.64,0,2.64,0,2.64,3.62738,2.64,0.0013,2.64,1.02289,2.64,1.12775,2.64,0.99203,2.64,0,2.64,0,2.64,0,2.64,0,2.64,0,2.64,0,2.64,0,2.64,0,2.64,0,2.64,0,2.64,0,2.64,0,2.64,0,2.64,0,2.64,0,2.64,0,2.64,0,2.64,0,2.64,0,2.64,0,2.64,0,2.64,0,2.64,0,2.64,0,2.64,0,2.64,0,2.64,0,2.64,0,2.64,0,2.64,0,2.64,94.1776,2.64,0,2.64,0,2.64,0,2.64,0,2.64,0,2.64,0,2.64,0,2.64,0,2.64,0,2.64,0,2.64,0,2.64,0,2.64,0,2.64,0,2.64,4.73797,2.64,9.39208,2.64,0,2.64,0,2.64,0,2.64,0,2.64,0,2.64,0,2.64,0,2.64,0,2.64,0
33,2.66,0,2.66,0,2.66,0,2.66,0,2.66,0,2.66,0,2.66,0,2.66,0,2.66,0,2.66,0,2.66,3.7517,2.66,0.00135,2.66,1.06591,2.66,1.17804,2.66,1.03627,2.66,0,2.66,0,2.66,0,2.66,0,2.66,0,2.66,0,2.66,0,2.66,0,2.66,0,2.66,0,2.66,0,2.66,0,2.66,0,2.66,0,2.66,0,2.66,0,2.66,0,2.66,0,2.66,0,2.66,0,2.66,0,2.66,0,2.66,0,2.66,0,2.66,0,2.66,0,2.66,0,2.66,0,2.66,0,2.66,0,2.66,102.599,2.66,0,2.66,0,2.66,0,2.66,0,2.66,0,2.66,0,2.66,0,2.66,0,2.66,0,2.66,0,2.66,0,2.66,0,2.66,0,2.66,0,2.66,4.89382,2.66,9.70182,2.66,0,2.66,0,2.66,0,2.66,0,2.66,0,2.66,0,2.66,0,2.66,0,2.66,0
34,2.68,0,2.68,0,2.68,0,2.68,0,2.68,0,2.68,0,2.68,0,2.68,0,2.68,0,2.68,0,2.68,3.88253,2.68,0.00141,2.68,1.11206,2.68,1.23177,2.68,1.08354,2.68,0,2.68,0,2.68,0,2.68,0,2.68,0,2.68,0,2.68,0,2.68,0,2.68,0,2.68,0,2.68,0,2.68,0,2.68,0,2.68,0,2.68,0,2.68,0,2.68,0,2.68,0,2.68,0,2.68,0,2.68,0,2.68,0,2.68,0,2.68,0,2.68,0,2.68,0,2.68,0,2.68,0,2.68,0,2.68,0,2.68,112.198,2.68,0,2.68,0,2.68,0,2.68,0,2.68,0,2.68,0,2.68,0,2.68,0,2.68,0,2.68,0,2.68,0,2.68,0,2.68,0,2.68,0,2.68,5.05748,2.68,10.0271,2.68,0,2.68,0,2.68,0,2.68,0,2.68,0,2.68,0,2.68,0,2.68,0,2.68,0
35,2.7,0,2.7,0,2.7,0,2.7,0,2.7,0,2.7,0,2.7,0,2.7,0,2.7,0,2.7,0,2.7,4.02031,2.7,0.00147,2.7,1.16159,2.7,1.28926,2.7,1.13411,2.7,0,2.7,0,2.7,0,2.7,0,2.7,0,2.7,0,2.7,0,2.7,0,2.7,0,2.7,0,2.7,0,2.7,0,2.7,0,2.7,0,2.7,0,2.7,0,2.7,0,2.7,0,2.7,0,2.7,0,2.7,0,2.7,0,2.7,0,2.7,0,2.7,0,2.7,0,2.7,0,2.7,0,2.7,0,2.7,0,2.7,123.201,2.7,0,2.7,0,2.7,0,2.7,0,2.7,0,2.7,0,2.7,0,2.7,0,2.7,0,2.7,0,2.7,0,2.7,0,2.7,0,2.7,0,2.7,5.22948,2.7,10.3691,2.7,0,2.7,0,2.7,0,2.7,0,2.7,0,2.7,0.00403,2.7,0,2.7,0,2.7,0
36,2.72,0,2.72,0,2.72,0,2.72,0,2.72,0,2.72,0,2.72,0,2.72,0,2.72,0,2.72,0,2.72,4.16556,2.72,0.00153,2.72,1.21482,2.72,1.35087,2.72,1.1883,2.72,0,2.72,0,2.72,0,2.72,0,2.72,0,2.72,0,2.72,0,2.72,0,2.72,0,2.72,0,2.72,0,2.72,0,2.72,0,2.72,0,2.72,0,2.72,0,2.72,0,2.72,0,2.72,0,2.72,0,2.72,0,2.72,0,2.72,0,2.72,0,2.72,0,2.72,0,2.72,0,2.72,0,2.72,0,2.72,0,2.72,135.897,2.72,0,2.72,0,2.72,0,2.72,0,2.72,0,2.72,0,2.72,0,2.72,0,2.72,0,2.72,0,2.72,0,2.72,0,2.72,0,2.72,0,2.72,5.4104,2.72,10.7288,2.72,0,2.72,0,2.72,0,2.72,0,2.72,0,2.72,0.00414,2.72,0,2.72,0,2.72,0
37,2.74,0,2.74,0,2.74,0,2.74,0,2.74,0,2.74,0,2.74,0,2.74,0,2.74,0,2.74,0,2.74,4.31882,2.74,0.0016,2.74,1.2721,2.74,1.41699,2.74,1.24647,2.74,0,2.74,0,2.74,0,2.74,0,2.74,0,2.74,0,2.74,0,2.74,0,2.74,0,2.74,0,2.74,0,2.74,0,2.74,0,2.74,0,2.74,0,2.74,0,2.74,0,2.74,0,2.74,0,2.74,0,2.74,0,2.74,0,2.74,0,2.74,0,2.74,0,2.74,0,2.74,0,2.74,0,2.74,0,2.74,0,2.74,150.649,2.74,0,2.74,0,2.74,0,2.74,0,2.74,0,2.74,0,2.74,0,2.74,0,2.74,0,2.74,0,2.74,0,2.74,0,2.74,0,2.74,0,2.74,5.60087,2.74,11.1075,2.74,0,2.74,0,2.74,0,2.74,0,2.74,0,2.74,0.00425,2.74,0,2.74,0,2.74,0
38,2.76,0,2.76,0,2.76,0,2.76,0,2.76,0,2.76,0,2.76,0,2.76,0,2.76,0,2.76,0,2.76,4.48069,2.76,0.00167,2.76,1.33382,2.76,1.48809,2.76,1.30901,2.76,0,2.76,0,2.76,0,2.76,0,2.76,0,2.76,0,2.76,0,2.76,0,2.76,0,2.76,0,2.76,0,2.76,0,2.76,0,2.76,0,2.76,0,2.76,0,2.76,0,2.76,0,2.76,0,2.76,0,2.76,0,2.76,0,2.76,0,2.76,0,2.76,0,2.76,0,2.76,0,2.76,0,2.76,0,2.76,0,2.76,167.922,2.76,0,2.76,0,2.76,0,2.76,0,2.76,0,2.76,0,2.76,0,2.76,0,2.76,0,2.76,0,2.76,0,2.76,0,2.76,0,2.76,0,2.76,5.80157,2.76,11.5067,2.76,0,2.76,0,2.76,0,2.76,0,2.76,0,2.76,0.00438,2.76,0,2.76,0,2.76,0
